source,buyer_id,company,country,products,category,posted_date,detail_url,notes,quality_tier,official_website,alt_websites,emails,phone,address,contact_person,social,scale_revenue,extra_notes
BeautyIstanbul_2026,UNIQCOSMETIC,UNIQ COSMETIC,Russia,SKIN CARE,SKIN CARE,2026-05-07~09,https://uniq-cosmetic.ru/en,Beauty Istanbul 2026 exhibitor · Hall 2A   2A 150,C,https://uniq-cosmetic.ru/en,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,YARATAM,YARATAM,Russia,PERFUMERY;INGREDIENTS & RAW MATERIALS,PERFUMERY,2026-05-07~09,https://vk.com/yaratam_official,Beauty Istanbul 2026 exhibitor · Hall 2A   2A 330,B,https://vk.com/yaratam_official,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY;INGREDIENTS & RAW MATERIALS"
BeautyIstanbul_2026,ALREHABPERFUMESCOMPANY,AL REHAB PERFUMES COMPANY,Saudi Arabia   Www.Alrehab.Com,NATURAL & ORGANIC;SKIN CARE;PERSONAL CARE,NATURAL & ORGANIC,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11B 110,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NATURAL & ORGANIC;SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,ALJOUFINDUSTRIALFACTORY,ALJOUF INDUSTRIAL FACTORY,Saudi Arabia   Www.Adomo.Com.Sa,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 10   10A 108,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,ASSAFPERFUME,ASSAF PERFUME,Saudi Arabia   Www.3Saf.Com,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11C 310,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,DKHONIBYDKHOONALEMIRATIA,DKHONI BY DKHOON AL EMIRATIA,Saudi Arabia   Www.Dkhoonemirates.Com,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 200,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,REEFPERFUMES,REEF PERFUMES,Saudi Arabia   Www.Reefperfumes.Com,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11C 100,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,SEDRALKHALEEJPERFUMES,SEDR AL KHALEEJ PERFUMES,Saudi Arabia   Www.Sedralkhaleej.Com,SKIN CARE;PERSONAL CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11G 200,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,SENEGAL,SENEGAL,Www.Bchexpo.Com,HYGIENE PERSONAL CARE;HOME CARE & CLEANING PRODUCTS,HYGIENE PERSONAL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 9 9B 320,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HYGIENE PERSONAL CARE;HOME CARE & CLEANING PRODUCTS"
BeautyIstanbul_2026,APUPACKAGINGPVTLTD,APU PACKAGING PVT LTD.,Singapore,PERSONAL CARE;PERFUMERY,PERSONAL CARE,2026-05-07~09,www.apupackaging.com,Beauty Istanbul 2026 exhibitor · Hall 5 5E 430,B,www.apupackaging.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;PERFUMERY"
BeautyIstanbul_2026,ARIACOSMETIC,ARIA COSMETIC,Singapore,SKIN CARE;PERSONAL CARE,SKIN CARE,2026-05-07~09,www.aria-cosmetics.com,Beauty Istanbul 2026 exhibitor · Hall 6 6B 320,B,www.aria-cosmetics.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,KNSASIA,K.N.S. ASIA,Singapore,SKIN CARE;BEAUTY SALON EQUIPMENT & FURNITURE,SKIN CARE,2026-05-07~09,www.dka.asia,Beauty Istanbul 2026 exhibitor · Hall 8 8F 320,B,www.dka.asia,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;BEAUTY SALON EQUIPMENT & FURNITURE"
BeautyIstanbul_2026,AFRICANORIGINSFARMING,AFRICAN ORIGINS FARMING,South Africa   Https://Africanoriginaloil.Com/,MAKE UP & COLOR COSMETICS;PERSONAL CARE,MAKE UP & COLOR COSMETICS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 920,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MAKE UP & COLOR COSMETICS;PERSONAL CARE"
BeautyIstanbul_2026,AMKAPRODUCTSPTYLTD,AMKA PRODUCTS PTY LTD,South Africa   Www.Amka.Co.Za,SKIN CARE;PERSONAL CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 2A   2A 320,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,BUSHWELLNESS,BUSH WELLNESS,South Africa   Www.Dachawellness.Com,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 905,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,CECOSA,CECOSA,South Africa   Www.Cecosa.Co.Za,SKIN CARE;NATURAL & ORGANIC;HAIR CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8D 910-8D 920,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;NATURAL & ORGANIC;HAIR CARE"
BeautyIstanbul_2026,ENOUGHUPCYCLEDBEAUTYHEALTH,ENOUGH. UPCYCLED BEAUTY-HEALTH,South Africa   Www.Its-Enough.Com,https://moandkessence.mikesaidwhat PERSONAL CARE;HOME CARE & CLEANING PRODUCTS,https://moandkessence.mikesaidwhat PERSONAL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 915,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: https://moandkessence.mikesaidwhat PERSONAL CARE;HOME CARE & CLEANING PRODUCTS"
BeautyIstanbul_2026,MOANDKESSENCE,MO AND K ESSENCE,South Africa,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8D 930,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,NIRVANANATURALBLISS,NIRVANA NATURAL BLISS,South Africa   Www.Nirvananaturalbliss.Com,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 910,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,PHAUREMAPURESKIN,PHAUREMA PURE SKIN,South Africa   Www.Phauremaauret.Com,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 940,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,PRIMNATURALS,PRIM NATURALS,South Africa   Www.Prim-U.Com,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 945,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,RAISINGUHURUAPOTHECARY,RAISING UHURU APOTHECARY,South Africa   Www.Raisinguhru.Com,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 950,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,SKINSCRIPTS,SKIN SCRIPTS,South Africa   Www.Skinscripts.Co.Za,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 955,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,TWEENOLOGY,TWEENOLOGY,South Africa   Www.Tweenology.Co.Za,HAIR CARE,HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 930,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE"
BeautyIstanbul_2026,VIDAISLIFEHAIRCAREPRODUCTS,VIDA…IS LIFE HAIR CARE PRODUCTS,South Africa   Www.Vidaislife.Com,SKIN CARE;PERSONAL CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 935,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,BREATHEBINTERNATIONALCOLTDSOUT,"BREATHE B INTERNATIONAL CO., LTD.   SOUTH KOREA",Www.Nardcare.Co.Kr,MANUFACTURING PROFESSIONAL HAIR CARE;SKIN CARE,MANUFACTURING PROFESSIONAL HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11E 410,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MANUFACTURING PROFESSIONAL HAIR CARE;SKIN CARE"
BeautyIstanbul_2026,SOUTHKOREAwwwpyunkangyulcom,SOUTH KOREA   www.pyunkangyul.com,Hall 11   11E 400,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11E 400,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,ANESILAB,ANESI LAB,Spain,SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS,SKIN CARE,2026-05-07~09,www.anesilab.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 630,B,www.anesilab.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS"
BeautyIstanbul_2026,ANUBISCOSMETICSGROUP,ANUBIS COSMETICS GROUP,Spain,HAIR CARE;SKIN CARE;PROFESSIONAL BEAUTY,HAIR CARE,2026-05-07~09,www.anubis-cosmetics.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 510,A,www.anubis-cosmetics.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE;SKIN CARE;PROFESSIONAL BEAUTY"
BeautyIstanbul_2026,BRECHLABORATORIOS,BRECH LABORATORIOS,Spain,PRODUCTS;PROFESSIONAL HAIR CARE PHARMACEUTICALS & OTC PRODUCTS BRUDYLAB SPAIN www.brudylab.net Online Online PERSONAL CARE;PROFESSIONAL BEAUTY PRODUCTS,PRODUCTS,2026-05-07~09,www.brechlaboratorios.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 650,A,www.brechlaboratorios.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PRODUCTS;PROFESSIONAL HAIR CARE PHARMACEUTICALS & OTC PRODUCTS BRUDYLAB SPAIN www.brudylab.net Online Online PERSONAL CARE;PROFESSIONAL BEAUTY PRODUCTS"
BeautyIstanbul_2026,DEPILEVE,DEPILEVE,Spain,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.depileve.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 610,C,www.depileve.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,DISNASA,DISNA SA,Spain,INGREDIENTS & RAW MATERIALS;PERFUMERY,INGREDIENTS & RAW MATERIALS,2026-05-07~09,www.naturvital.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 515,B,www.naturvital.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: INGREDIENTS & RAW MATERIALS;PERFUMERY"
BeautyIstanbul_2026,EUROFRAGANCE,EUROFRAGANCE,Spain,INGREDIENTS & RAW MATERIALS;PERFUMERY,INGREDIENTS & RAW MATERIALS,2026-05-07~09,www.eurofragance.com,Beauty Istanbul 2026 exhibitor · Hall 4 4E 210,B,www.eurofragance.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: INGREDIENTS & RAW MATERIALS;PERFUMERY"
BeautyIstanbul_2026,FRAGRANCESCIENCE,FRAGRANCE SCIENCE,Spain,INGREDIENTS & RAW MATERIALS;PERFUMERY,INGREDIENTS & RAW MATERIALS,2026-05-07~09,www.fragrancescience.com,Beauty Istanbul 2026 exhibitor · Hall 4 4E 110,B,www.fragrancescience.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: INGREDIENTS & RAW MATERIALS;PERFUMERY"
BeautyIstanbul_2026,IBERCHEMSA,IBERCHEM S.A,Spain,SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS,SKIN CARE,2026-05-07~09,www.iberchem.com,Beauty Istanbul 2026 exhibitor · Hall 4 4C 200,B,www.iberchem.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS"
BeautyIstanbul_2026,INVESBIOFARM,INVES BIOFARM,Spain,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.invesbiofarm.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 620,C,www.invesbiofarm.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,KERATINEUROPA,KERATIN EUROPA,Spain,PERSONAL CARE;SKIN CARE;BABY CARE;PROFESSIONAL,PERSONAL CARE,2026-05-07~09,www.keratin-europa.com,Beauty Istanbul 2026 exhibitor · Hall 3 3A 170,A,www.keratin-europa.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;SKIN CARE;BABY CARE;PROFESSIONAL"
BeautyIstanbul_2026,LABORATORIOSPHERGALSA,LABORATORIOS PHERGAL SA,Spain,HAIR CARE SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS,HAIR CARE SKIN CARE,2026-05-07~09,www.phergal.com,Beauty Istanbul 2026 exhibitor · Hall 2A   2A 420,B,www.phergal.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS"
BeautyIstanbul_2026,PMPROMIXERSL,P&M PROMIXER S.L.,Spain,INGREDIENTS & RAW MATERIALS;PERFUMERY,INGREDIENTS & RAW MATERIALS,2026-05-07~09,www.pmpromixer.com,Beauty Istanbul 2026 exhibitor · Hall 5 5C 410,B,www.pmpromixer.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: INGREDIENTS & RAW MATERIALS;PERFUMERY"
BeautyIstanbul_2026,RAVETLLATAROMATICSSL,RAVETLLAT AROMATICS SL,Spain,SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS,SKIN CARE,2026-05-07~09,www.ravetllat.com,Beauty Istanbul 2026 exhibitor · Hall 4 4F 230,B,www.ravetllat.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS"
BeautyIstanbul_2026,STANPA,STANPA,Spain,NAIL CARE,NAIL CARE,2026-05-07~09,www.stanpa.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 520,C,www.stanpa.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NAIL CARE"
BeautyIstanbul_2026,THUYAPROFESSIONALLINE,THUYA PROFESSIONAL LINE,Spain,SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS,SKIN CARE,2026-05-07~09,www.thuya.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 640,B,www.thuya.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS"
BeautyIstanbul_2026,TOSKANI,TOSKANI,Spain,PROFESSIONAL HAIR CARE;HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.toskani.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 525,B,www.toskani.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;HAIR CARE"
BeautyIstanbul_2026,ZOET,ZOE-T,Spain,HAIR CARE,HAIR CARE,2026-05-07~09,www.zoe-t.es,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 535,C,www.zoe-t.es,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE"
BeautyIstanbul_2026,ALMRKAZIPHARMA,ALMRKAZI PHARMA,Syria,SKIN CARE,SKIN CARE,2026-05-07~09,www.cpgworld.com,Beauty Istanbul 2026 exhibitor · Hall 7 7C 810,C,www.cpgworld.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,ANATOLIACOSMETICS,ANATOLIA COSMETICS,Syria,HAIR CARE;SKIN CARE,HAIR CARE,2026-05-07~09,www.anatoliacosmetics.com,Beauty Istanbul 2026 exhibitor · Hall 7 7C 810,B,www.anatoliacosmetics.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE;SKIN CARE"
BeautyIstanbul_2026,DAMASCUSCHAMBEROFINDUSTRY,DAMASCUS CHAMBER OF INDUSTRY,Syria,INTERNATIONAL CLEANING PRODUCTS COMPANY - HOME CARE & CLEANING PRODUCTS,INTERNATIONAL CLEANING PRODUCTS COMPANY - HOME CARE & CLEANING PRODUCTS,2026-05-07~09,www.dci-syria.org,Beauty Istanbul 2026 exhibitor · Hall 7 7C 810,C,www.dci-syria.org,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: INTERNATIONAL CLEANING PRODUCTS COMPANY - HOME CARE & CLEANING PRODUCTS"
BeautyIstanbul_2026,SYRIA,SYRIA,Www.Alalmya.Sy,"DAABOUL, AL-MUFTI & PARTNERS PERSONAL CARE;SKIN CARE","DAABOUL, AL-MUFTI & PARTNERS PERSONAL CARE",2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 7 7C 810,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: DAABOUL, AL-MUFTI & PARTNERS PERSONAL CARE;SKIN CARE"
BeautyIstanbul_2026,LUNAPHARMA,LUNA PHARMA,Syria,NEAT HOUSE CO. HOME CARE & CLEANING PRODUCTS,NEAT HOUSE CO. HOME CARE & CLEANING PRODUCTS,2026-05-07~09,www.luna-cosmetic.com,Beauty Istanbul 2026 exhibitor · Hall 7 7C 810,C,www.luna-cosmetic.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NEAT HOUSE CO. HOME CARE & CLEANING PRODUCTS"
BeautyIstanbul_2026,SYRIA,SYRIA,Www.Mawlawi-Sy.Com,DETERGENTS AND POLISHES PRODUCTS (MAWLAWI GROUP) PERFUMERY,DETERGENTS AND POLISHES PRODUCTS (MAWLAWI GROUP) PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 7 7C 810,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: DETERGENTS AND POLISHES PRODUCTS (MAWLAWI GROUP) PERFUMERY"
BeautyIstanbul_2026,SHAYKHALKAR,SHAYKH AL KAR,Syria,PERSONAL CARE;PHARMACEUTICALS & OTC PRODUCTS,PERSONAL CARE,2026-05-07~09,www.shaykhalkar.com,Beauty Istanbul 2026 exhibitor · Hall 9 9B 440,B,www.shaykhalkar.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;PHARMACEUTICALS & OTC PRODUCTS"
BeautyIstanbul_2026,GOLDENCUPPHARMACEUTICALCOLTD,"GOLDEN CUP PHARMACEUTICAL CO.,LTD.",Thailand,SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS,SKIN CARE,2026-05-07~09,www.goldencup.co.th,Beauty Istanbul 2026 exhibitor · Hall 10   10SC 8,B,www.goldencup.co.th,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PROFESSIONAL BEAUTY PRODUCTS"
BeautyIstanbul_2026,ROJUKISSINTERNATIONAL,ROJUKISS INTERNATIONAL,Thailand,HAIR CARE,HAIR CARE,2026-05-07~09,www.rojukissinternational.com,Beauty Istanbul 2026 exhibitor · Hall 2A   2A 535,C,www.rojukissinternational.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE"
BeautyIstanbul_2026,BEAUTYNAP,BEAUTY NAP,Togo,SKIN CARE,SKIN CARE,2026-05-07~09,https://www.beautynap.africa/,Beauty Istanbul 2026 exhibitor · Hall 11   11H 115,C,https://www.beautynap.africa/,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,CHAMBREDUCOMMERCEETDINDUSTRIED,CHAMBRE DU COMMERCE ET D'INDUSTRIE DU TOGO,Togo,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11H 115,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,SOCIETETOGOLAISEDEKARITE,SOCIETE TOGOLAISE DE KARITE,Togo,MAKE UP & COLOR COSMETICS;PERSONAL CARE;SKIN,MAKE UP & COLOR COSMETICS,2026-05-07~09,https://www.stk-togo.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11H 115,A,https://www.stk-togo.com/,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MAKE UP & COLOR COSMETICS;PERSONAL CARE;SKIN"
BeautyIstanbul_2026,UNICOS,UNICOS,Togo,HOME CARE & CLEANING PRODUCTS,HOME CARE & CLEANING PRODUCTS,2026-05-07~09,www.unicos.tg,Beauty Istanbul 2026 exhibitor · Hall 11   11H 115,C,www.unicos.tg,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HOME CARE & CLEANING PRODUCTS"
BeautyIstanbul_2026,CLEANEXTRADINGONALTGROUP,CLEANEX TRADING (ONALT GROUP),Tr Northern Cyprus   Https://Onaltgroup.Com/,HOME CARE & CLEANING PRODUCTS;PERSONAL,HOME CARE & CLEANING PRODUCTS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8B 500,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HOME CARE & CLEANING PRODUCTS;PERSONAL"
BeautyIstanbul_2026,DALITRADINGLTD,DAĞLI TRADING LTD.,Tr Northern Cyprus   Https://Www.Dagli.Com/,CARE;SKIN CARE;HAIR CARE PROFESSIONAL BEAUTY PRODUCTS; BEAUTY SALON,CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8B 430,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CARE;SKIN CARE;HAIR CARE PROFESSIONAL BEAUTY PRODUCTS; BEAUTY SALON"
BeautyIstanbul_2026,TRNORTHERNCYPRUShttpswwwkibsoo,TR NORTHERN CYPRUS   https://www.kibso.org/,Hall 8,BAKANLIĞI https://www.instagram.com/puravida NATURAL & ORGANIC;HOME CARE & CLEANING,BAKANLIĞI https://www.instagram.com/puravida NATURAL & ORGANIC,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8B 502,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BAKANLIĞI https://www.instagram.com/puravida NATURAL & ORGANIC;HOME CARE & CLEANING"
BeautyIstanbul_2026,PURAVIDATRD,PURA VIDA TRD.,N.Cyprus,.cy/ PRODUCTS NATURAL & ORGANIC,.cy/ PRODUCTS NATURAL & ORGANIC,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8B 420,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: .cy/ PRODUCTS NATURAL & ORGANIC"
